scientific_name,is_invasive,ph_source,inat_taxon_id,growth_rate_Rapid
Cornus asperifolia,0,species_exact,160918.0,False
Cornus capitata,0,genus_inferred,,False
Cornus drummondii,0,species_exact,54776.0,True
Cornus foemina,0,species_exact,54778.0,False
Cornus glabrata,0,genus_inferred,57013.0,False
Cornus kousa,0,genus_inferred,128614.0,False
Cornus macrophylla,0,genus_inferred,,False
Cornus mas,0,species_exact,55858.0,False
Cornus nuttallii,0,species_exact,76447.0,False
Cornus officinalis,0,genus_inferred,,False
Cornus racemosa,0,species_exact,,False
Cornus rugosa,0,species_exact,58745.0,False
Cornus sanguinea,0,species_exact,155124.0,False
Cornus sericea,0,genus_inferred,53387.0,False
Cornus sessilis,0,genus_inferred,76448.0,False
Cornus suecica,0,genus_inferred,134125.0,False
Cornus unalaschkensis,0,genus_inferred,,False
Coronilla juncea,0,species_exact,,False
Coronilla minima,0,species_exact,,False
Lepidium didymum,0,species_exact,60987.0,False
Corrigiola litoralis,0,species_exact,160921.0,False
Corydalis capnoides,0,genus_inferred,,False
Corydalis caseana,0,species_exact,76452.0,False
Corydalis caseana ssp aquae gelidae,0,species_exact,,False
Corydalis caseana subsp. caseana,0,species_exact,,False
Corydalis crystallina,0,genus_inferred,160924.0,False
Corydalis curvisiliqua subsp. curvisiliqua,0,genus_inferred,,False
Corydalis flavula,0,species_exact,128038.0,True
Corydalis incisa,0,genus_inferred,,False
Corydalis micrantha,0,genus_inferred,125337.0,False
Corydalis micrantha subsp. micrantha,0,genus_inferred,,False
Corydalis arctica,0,genus_inferred,,False
Corydalis scouleri,0,genus_inferred,153412.0,False
Corydalis solida,0,species_exact,55814.0,False
Corylus avellana,0,species_exact,54491.0,False
Corynephorus canescens,0,species_exact,160927.0,False
Cotinus coggygria,0,species_exact,133366.0,False
Cotoneaster nanshan,0,genus_inferred,,False
Cotoneaster xcrispii,0,genus_inferred,,False
Cotoneaster watereri,0,genus_inferred,,False
Cotoneaster acuminatus,0,genus_inferred,,False
Cotoneaster adpressus,0,genus_inferred,53775.0,False
Cotoneaster affinis,0,genus_inferred,,False
Cotoneaster ambiguus,0,genus_inferred,,False
Cotoneaster moupinensis f. floribundus,0,genus_inferred,,False
Cotoneaster buxifolius,0,genus_inferred,,False
Cotoneaster buxifolius f. vellaeus,0,genus_inferred,,False
Cotoneaster dammeri,0,genus_inferred,160946.0,False
Cotoneaster dielsianus,0,genus_inferred,,False
Cotoneaster divaricatus,0,genus_inferred,160947.0,False
Cotoneaster franchetii,0,genus_inferred,,False
Cotoneaster frigidus,0,genus_inferred,76457.0,False
Cotoneaster glaucophyllus,0,genus_inferred,204128.0,False
Cotoneaster harrovianus,0,genus_inferred,,False
Cotoneaster hebephyllus,0,genus_inferred,,False
Cotoneaster hissaricus,0,genus_inferred,,False
Cotoneaster horizontalis,0,species_exact,53771.0,True
Cotoneaster ignavus,0,genus_inferred,,False
Cotoneaster insignis,0,genus_inferred,,False
Cotoneaster integerrimus,0,species_exact,,False
Cotoneaster karatavicus,0,genus_inferred,190946.0,False
Cotoneaster melanocarpus,0,genus_inferred,,False
Cotoneaster moupinensis,0,genus_inferred,,False
Cotoneaster multiflorus,0,genus_inferred,,False
Cotoneaster multiflora,0,genus_inferred,,False
Crataegus multiflora,0,genus_inferred,,False
Cotoneaster nebrodensis,0,genus_inferred,,False
Cotoneaster tomentosus,0,species_exact,,False
Cotoneaster obscurus,0,genus_inferred,,False
Cotoneaster pannosus,1,genus_inferred,53375.0,False
Cotoneaster racemiflorus,0,genus_inferred,,False
Cotoneaster rhytidophyllus,0,genus_inferred,,False
Cotoneaster roseus,0,genus_inferred,,False
Cotoneaster rotundifolius,0,genus_inferred,,False
Cotoneaster rubens,0,genus_inferred,,False
Cotoneaster salicifolius,0,species_exact,,True
Cotoneaster saxatilis,0,genus_inferred,,False
Cotoneaster sikangensis,0,genus_inferred,,False
Cotoneaster sikkimensis,0,genus_inferred,,False
Cotoneaster silvestrii,0,genus_inferred,,False
Cotoneaster simonsii,0,genus_inferred,76461.0,False
Cotoneaster soongoricus,0,genus_inferred,,False
Cotoneaster turbinatus,0,genus_inferred,,False
Cotoneaster uniflorus,0,genus_inferred,,False
Cotula australis,0,species_exact,53025.0,False
Cotula coronopifolia,1,species_exact,58812.0,False
Crambe hispanica,0,species_exact,,False
Crambe maritima,0,species_exact,55399.0,False
Crataegus xbrevipes,0,genus_inferred,,False
Crataegus cogswellii,0,genus_inferred,,False
Crataegus xgrignonensis,0,genus_inferred,,False
Crataegus xhudsonica,0,genus_inferred,,False
Crataegus xkennedyi,0,genus_inferred,,False
Crataegus × lauta,0,genus_inferred,,False
Crataegus xlettermanii,0,genus_inferred,,False
Crataegus xmaligna,0,genus_inferred,,False
Crataegus × mordenensis,0,genus_inferred,,False
Crataegus xninae celottiae,0,genus_inferred,,False
Crataegus xnotha,0,genus_inferred,,False
Crataegus peckietta,0,genus_inferred,,False
Crataegus xpilosa,0,genus_inferred,,False
Crataegus xpuberis,0,genus_inferred,,False
Crataegus xrubrocarnea,0,genus_inferred,,False
Crataegus xsimulata,0,genus_inferred,,False
Crataegus websteri,0,genus_inferred,,False
Crataegus whittakeri,0,genus_inferred,,False
Crataegus aestivalis,0,species_exact,160965.0,False
Crataegus ambigua,0,genus_inferred,191018.0,False
Crataegus atrovirens,0,genus_inferred,,False
Crataegus austromontana,0,genus_inferred,160976.0,False
Crataegus azarolus,0,genus_inferred,191019.0,False
Crataegus beadlei,0,genus_inferred,160977.0,False
Crataegus beata,0,genus_inferred,160978.0,False
Crataegus berberifolia,0,genus_inferred,128827.0,False
Crataegus bona,0,genus_inferred,,False
Crataegus brachyacantha,0,genus_inferred,160980.0,False
Crataegus brazoria,0,genus_inferred,160982.0,False
Crataegus bullatus,0,genus_inferred,,False
Crataegus calpodendron,0,genus_inferred,54815.0,False
Crataegus canadensis,0,genus_inferred,160983.0,False
Crataegus carrollensis,0,genus_inferred,,False
Crataegus chlorocarpa,0,genus_inferred,,False
Crataegus chrysocarpa,0,genus_inferred,54817.0,False
Crataegus chrysocarpa var. chrysocarpa,0,genus_inferred,,False
Crataegus chrysocarpa var. rotundifolia,0,genus_inferred,,False
Crataegus keepii,0,genus_inferred,204287.0,False
Crataegus coccinioides,0,genus_inferred,160985.0,False
Crataegus coleae,0,genus_inferred,160986.0,False
Crataegus compacta,0,genus_inferred,160987.0,False
Crataegus condigna,0,genus_inferred,160989.0,False
Crataegus crus galli,0,species_exact,,False
Crataegus cuneata,0,genus_inferred,82750.0,False
Crataegus dahurica,0,genus_inferred,,False
Crataegus dallasiana,0,genus_inferred,,False
Crataegus desueta,0,genus_inferred,,False
Crataegus dilatata,0,genus_inferred,,False
Crataegus disperma,0,genus_inferred,160997.0,False
Crataegus dispessa,0,genus_inferred,,False
Crataegus incisa,0,genus_inferred,,False
Crataegus distincta,0,genus_inferred,161000.0,False
Crataegus enderbyensis,0,genus_inferred,,False
Crataegus engelmannii,0,genus_inferred,,False
Crataegus erythrocarpa,0,genus_inferred,161002.0,False
Crataegus erythropoda,0,species_exact,161003.0,False
Crataegus flava,0,genus_inferred,161007.0,False
Crataegus forbesiae,0,genus_inferred,204284.0,False
Crataegus forbesae,0,genus_inferred,,False
Crataegus fragilis,0,genus_inferred,,False
Crataegus glareosa,0,genus_inferred,161011.0,False
Crataegus grandis,0,genus_inferred,,False
Crataegus greggiana,0,genus_inferred,161013.0,False
Crataegus harbisonii,0,genus_inferred,161014.0,False
Crataegus harveyana,0,genus_inferred,,False
Crataegus holmesiana,0,genus_inferred,161017.0,False
Crataegus indicens,0,genus_inferred,161022.0,False
Crataegus intricata,0,genus_inferred,143916.0,False
Crataegus iracunda,0,genus_inferred,161026.0,False
Crataegus irrasa,0,genus_inferred,161027.0,False
Crataegus jesupii,0,genus_inferred,161028.0,False
Crataegus jonesiae,0,genus_inferred,161029.0,False
Crataegus kansuensis,0,genus_inferred,,False
Crataegus kelloggii,0,genus_inferred,161030.0,False
Crataegus kingstonensis,0,genus_inferred,,False
Crataegus knieskerniana,0,genus_inferred,,False
Crataegus lacrimata,0,genus_inferred,161032.0,False
Crataegus latebrosa,0,genus_inferred,161035.0,False
Crataegus lemingtonensis,0,genus_inferred,,False
Crataegus lucorum,0,genus_inferred,161039.0,False
Crataegus lumaria,0,genus_inferred,161040.0,False
Crataegus oreophila,0,genus_inferred,,False
Crataegus margarettiae var. angustifolia,0,genus_inferred,,False
Crataegus marshallii,0,species_exact,67818.0,False
Crataegus maximowiczii,0,genus_inferred,,False
Crataegus membranacea,0,genus_inferred,,False
Crataegus menandiana,0,genus_inferred,161044.0,False
Crataegus mexicana,0,genus_inferred,123694.0,False
Crataegus mollis var. incisifolia,0,genus_inferred,,False
Crataegus monogyna,0,species_exact,51147.0,False
Crataegus nananixonii,0,genus_inferred,161050.0,False
Crataegus nitida,0,genus_inferred,161051.0,False
Crataegus nuda,0,genus_inferred,,False
Crataegus okanaganensis,0,genus_inferred,161054.0,False
Crataegus opaca,0,genus_inferred,161056.0,False
Crataegus opulens,0,genus_inferred,161057.0,False
Crataegus orbicularis,0,genus_inferred,,False
Crataegus orientalis,0,genus_inferred,,False
Crataegus pearsonii,0,genus_inferred,161060.0,False
Crataegus pennsylvanica,0,genus_inferred,161063.0,False
Crataegus pentagyna,0,genus_inferred,,False
Crataegus pequotorum,0,genus_inferred,161064.0,False
Crataegus perjucunda,0,genus_inferred,,False
Crataegus persimilis,0,genus_inferred,161066.0,False
Crataegus phippsii,0,genus_inferred,161067.0,False
Crataegus pinnatifida,0,genus_inferred,,False
Crataegus pinnatifida var. major,0,genus_inferred,,False
Crataegus porrecta,0,genus_inferred,,False
Crataegus pratensis,0,genus_inferred,,False
Crataegus prona,0,genus_inferred,161073.0,False
Crataegus punctata,0,genus_inferred,54830.0,False
Crataegus putata,0,genus_inferred,161076.0,False
Crataegus ravida,0,genus_inferred,161077.0,False
Crataegus reverchonii,0,genus_inferred,161079.0,False
Crataegus rhipidophylla,0,genus_inferred,,False
Crataegus rivularis,0,genus_inferred,161082.0,False
Crataegus sanguinea,0,genus_inferred,,False
Crataegus sargentii,0,genus_inferred,161086.0,False
Crataegus venusta,0,genus_inferred,,False
Crataegus scabrida,0,genus_inferred,161087.0,False
Crataegus schuettei,0,genus_inferred,161088.0,False
Crataegus shaferi,0,genus_inferred,,False
Crataegus spatiosa,0,genus_inferred,,False
Crataegus handyae,0,genus_inferred,,False
Crataegus spissa,0,genus_inferred,161091.0,False
Crataegus submollis,0,genus_inferred,161093.0,False
Crataegus silvestris,0,genus_inferred,,False
Crataegus suksdorfii,0,genus_inferred,,False
Crataegus gaylussacia,0,genus_inferred,76470.0,False
Crataegus tanacetifolia,0,genus_inferred,,False
Crataegus tanuphylla,0,genus_inferred,161097.0,False
Crataegus thermopegaea,0,genus_inferred,161099.0,False
Crataegus tinctoria,0,genus_inferred,161100.0,False
Crataegus tracyi,0,genus_inferred,161101.0,False
Crataegus triflora,0,genus_inferred,161102.0,False
Crataegus turnerorum,0,genus_inferred,161104.0,False
Crataegus versuta,0,genus_inferred,,False
Crataegus warneri,0,genus_inferred,161111.0,False
Crataegus williamsii,0,genus_inferred,,False
Crataegus wootoniana,0,genus_inferred,161113.0,False
Crataegus xanthophylla,0,genus_inferred,,False
Crepis acuminata,0,species_exact,76471.0,False
Crepis acuminata subsp. acuminata,0,species_exact,,False
Crepis atribarba subsp. atribarba,0,genus_inferred,,False
Crepis atribarba subsp. typicus,0,genus_inferred,,False
Crepis barbigera,0,genus_inferred,,False
Crepis bakeri,0,genus_inferred,76472.0,False
Crepis foetida var. foetida,0,genus_inferred,,False
Crepis intermedia,0,genus_inferred,76474.0,False
Crepis occidentalis var. nevadensis,0,species_exact,,False
Crepis monticola,0,genus_inferred,76476.0,False
Crepis nana subsp. nana,0,genus_inferred,,False
Crepis nicaeensis,0,species_exact,161119.0,False
Crepis occidentalis,0,species_exact,76478.0,False
Crepis pannonica,0,genus_inferred,161120.0,False
Crepis pleurocarpa,0,genus_inferred,62681.0,False
Crepis runcinata,0,species_exact,61888.0,False
Crepis setosa,0,species_exact,76479.0,False
Crepis vesicaria,0,species_exact,56868.0,False
Crepis zacintha,0,genus_inferred,,False
Crescentia linearifolia,0,species_exact,,False
Crescentia portoricensis,0,species_exact,,False
Cressa truxillensis,0,species_exact,58133.0,False
Croptilon divaricatum,0,species_exact,161130.0,False
Crotalaria juncea,0,species_exact,,True
Crotalaria spectabilis,0,species_exact,161150.0,True
Croton alabamensis,0,genus_inferred,161153.0,False
Croton argyranthemus,0,genus_inferred,127281.0,False
Croton bonplandianus,1,genus_inferred,427405.0,False
Croton capitatus,0,genus_inferred,57038.0,False
Croton linearis,0,genus_inferred,69880.0,False
Croton ciliatoglandulifer,0,genus_inferred,161155.0,False
Croton cortesianus,0,genus_inferred,161156.0,False
Croton coryi,0,genus_inferred,161157.0,False
Croton corylifolius,0,genus_inferred,127251.0,False
Croton elliottii,0,genus_inferred,161159.0,False
Croton fishlockii,0,genus_inferred,,False
Croton glandulosus var. arenicola,0,species_exact,,False
Croton glandulosus var. floridanus,0,species_exact,,False
Croton glandulosus var. glandulosus,0,species_exact,,False
Croton glandulosus var. lindheimeri,0,species_exact,,False
Croton glandulosus var. pubentissimus,0,species_exact,,False
Croton glandulosus var. septentrionalis,0,species_exact,,False
Croton humilis,0,genus_inferred,161161.0,False
Croton leucophyllus,0,genus_inferred,161163.0,False
Croton lindheimerianus,0,genus_inferred,161164.0,False
Croton megalobotrys,0,genus_inferred,,False
Croton michauxii,0,genus_inferred,161166.0,False
Croton monanthogynus,0,genus_inferred,155299.0,False
Croton microcarpus,0,genus_inferred,,False
Croton parksii,0,genus_inferred,161167.0,False
Croton poecilanthus,0,genus_inferred,,False
Croton pottsii,0,genus_inferred,161168.0,False
Croton ripensis,0,genus_inferred,,False
Croton sancti lazari,0,genus_inferred,,False
Croton setigerus,0,genus_inferred,,False
Croton sonorae,0,genus_inferred,161171.0,False
Croton stenophyllus,0,genus_inferred,,False
Croton tiglium,0,genus_inferred,,False
Croton trinitatis,0,genus_inferred,161173.0,False
Croton wigginsii,0,genus_inferred,76485.0,False
Cruciata laevipes,0,species_exact,132627.0,False
Sporobolus alopecuroides,0,species_exact,,False
Sporobolus schoenoides,0,genus_inferred,,False
Sporobolus niliaca,0,genus_inferred,,False
Cryptostegia grandiflora,1,global_baseline,84815.0,False
Cryptostegia madagascariensis,1,global_baseline,161235.0,False
Cucumis dipsaceus,1,global_baseline,62943.0,False
Cucumis myriocarpus,1,global_baseline,76539.0,False
Cucurbita foetidissima,0,species_exact,58138.0,True
Cupania americana,0,species_exact,,False
Cupressus sempervirens,1,species_exact,64261.0,False
Cuscuta americana,0,genus_inferred,161264.0,False
Cuscuta approximata,0,species_exact,76543.0,False
Cuscuta boldinghii,0,genus_inferred,,False
Cuscuta californica var. apiculata,0,genus_inferred,,False
Cuscuta californica var. californica,0,genus_inferred,,False
Cuscuta californica var. papillosa,0,genus_inferred,,False
Cuscuta cassytoides,0,genus_inferred,,False
Cuscuta ceanothi,0,genus_inferred,,False
Cuscuta cephalanthi,0,genus_inferred,52727.0,False
Cuscuta compacta,0,genus_inferred,161267.0,False
Cuscuta coryli,0,genus_inferred,161268.0,False
Cuscuta decipiens,0,genus_inferred,161269.0,False
Cuscuta dentatasquamata,0,genus_inferred,161270.0,False
Cuscuta denticulata,0,genus_inferred,76546.0,False
Cuscuta denticulata var. denticulata,0,genus_inferred,,False
Cuscuta epilinum,0,species_exact,146802.0,False
Cuscuta erosa,0,genus_inferred,161271.0,False
Cuscuta europaea,0,species_exact,62337.0,False
Cuscuta exaltata,0,genus_inferred,161272.0,False
Cuscuta glomerata,0,genus_inferred,161274.0,False
Cuscuta gronovii,0,species_exact,142733.0,False
Cuscuta harperi,0,genus_inferred,161275.0,False
Cuscuta howelliana,0,genus_inferred,60183.0,False
Cuscuta indecora,0,genus_inferred,76547.0,False
Cuscuta japonica,0,genus_inferred,76548.0,False
Cuscuta leptantha,0,genus_inferred,161276.0,False
Cuscuta mitriformis,0,genus_inferred,161278.0,False
Cuscuta obtusiflora,0,genus_inferred,76551.0,False
Cuscuta odontolepis,0,genus_inferred,161279.0,False
Cuscuta pentagona,0,genus_inferred,161280.0,False
Cuscuta pentagona var. pentagona,0,genus_inferred,,False
Cuscuta plattensis,0,genus_inferred,121969.0,False
Cuscuta potosina,0,genus_inferred,161281.0,False
Cuscuta rostrata,0,genus_inferred,161282.0,False
Cuscuta runyonii,0,genus_inferred,161283.0,False
Cuscuta sandwichiana,0,genus_inferred,161284.0,False
Cuscuta squamata,0,genus_inferred,161285.0,False
Cuscuta suksdorfii,0,genus_inferred,76557.0,False
Cuscuta suksdorfii var. suksdorfii,0,genus_inferred,,False
Cuscuta tuberculata,0,genus_inferred,161286.0,False
Cuscuta umbellata,0,genus_inferred,161287.0,False
Cuscuta veatchii,0,genus_inferred,76558.0,False
Cuscuta denticulata var. veatchii,0,genus_inferred,,False
Cuscuta warneri,0,genus_inferred,161288.0,False
Cutandia maritima,0,species_exact,,False
Cyathea arborea,0,species_exact,132629.0,False
Cycas revoluta,1,global_baseline,129783.0,False
Cycnium tubulosum,0,species_exact,,False
Opuntia abysii,0,genus_inferred,,False
Cymbalaria muralis,0,species_exact,55727.0,False
Andropogon martinii,0,genus_inferred,,False
Carex fraseriana,0,genus_inferred,,False
Vincetoxicum nigrum,0,species_exact,208963.0,False
Vincetoxicum rossicum,1,global_baseline,632667.0,False
Vincetoxicum hirundinaria,0,species_exact,,False
Cynara cardunculus,0,species_exact,57563.0,False
